date,요일,토마토_거래량(kg),토마토_가격(원/kg),소비자물가지수,고급휘발유,보통휘발유,자동차용경유,실내등유,평균기온,최고기온,최저기온,평균운량,일강수량,일교차
2017-09-15,금요일,302080.0,3152.0,98.172,1823.78,1480.04,1271.4,838.18,22.2,24.3,21.2,8.5,0.0,3.1000000000000014
2017-09-16,토요일,339290.5,2761.0,98.172,1824.4,1481.65,1272.82,838.65,22.3,24.4,21.0,9.9,0.0,3.3999999999999986
2017-09-17,일요일,0.0,0.0,98.172,1823.89,1482.53,1273.39,838.96,21.7,24.2,19.9,7.5,7.2,4.300000000000001
2017-09-18,월요일,391684.0,2579.0,98.172,1825.35,1483.77,1274.84,839.33,22.8,26.8,18.3,1.0,0.0,8.5
2017-09-19,화요일,308755.0,2402.0,98.172,1826.16,1485.17,1276.16,839.5,23.3,26.7,19.2,6.5,0.0,7.5
2017-09-20,수요일,289760.8,2247.0,98.172,1826.06,1486.11,1277.17,839.52,22.7,26.0,19.3,7.0,0.0,6.699999999999999
2017-09-21,목요일,257096.0,2200.0,98.172,1826.46,1487.25,1278.3,840.06,21.5,25.6,18.0,4.0,0.0,7.600000000000001
2017-09-22,금요일,246336.0,2241.0,98.172,1827.73,1488.24,1279.34,840.37,22.2,26.6,19.2,4.3,0.0,7.400000000000002
2017-09-23,토요일,315808.8,1936.0,98.172,1827.18,1489.15,1280.14,840.56,22.1,26.5,19.3,6.8,0.0,7.199999999999999
2017-09-24,일요일,0.0,0.0,98.172,1828.88,1489.69,1280.42,840.66,22.7,27.6,18.5,1.9,0.0,9.1
2017-09-25,월요일,341422.0,2008.0,98.172,1829.13,1490.52,1281.54,841.06,23.9,28.1,20.8,3.5,0.0,7.300000000000001
2017-09-26,화요일,256305.0,1929.0,98.172,1827.4,1491.59,1282.56,841.32,23.2,27.0,20.6,5.4,0.0,6.399999999999999
2017-09-27,수요일,247966.0,1887.0,98.172,1828.77,1492.61,1283.51,841.58,20.4,22.0,19.1,9.6,18.3,2.8999999999999986
2017-09-28,목요일,258340.0,1947.0,98.172,1828.46,1493.88,1284.76,841.35,21.2,25.3,18.2,4.8,0.0,7.100000000000001
2017-09-29,금요일,248390.8,1959.0,98.172,1829.84,1495.49,1286.33,842.04,18.4,23.3,14.5,2.3,0.0,8.8
2017-09-30,토요일,320161.0,2040.0,98.172,1830.76,1497.04,1287.99,842.99,20.2,25.6,15.2,0.5,0.0,10.400000000000002
2017-10-01,일요일,17580.0,2353.0,98.077,1831.53,1498.61,1289.44,843.33,20.4,23.2,16.7,8.8,5.0,6.5
2017-10-02,월요일,452786.0,1792.0,98.077,1832.86,1499.74,1290.64,843.87,21.6,25.7,18.9,9.3,104.6,6.800000000000001
2017-10-03,화요일,158838.0,1410.0,98.077,1834.49,1500.86,1291.64,844.23,21.0,25.3,18.8,6.1,0.0,6.5
2017-10-04,수요일,0.0,0.0,98.077,1835.28,1501.29,1292.07,844.6,19.2,23.5,17.4,8.1,0.0,6.100000000000001
2017-10-05,목요일,0.0,0.0,98.077,1834.78,1501.73,1292.52,844.84,18.6,22.4,16.8,9.6,1.5,5.599999999999998
2017-10-06,금요일,0.0,0.0,98.077,1833.33,1502.14,1292.86,845.6,18.5,21.4,16.4,9.6,9.0,5.0
2017-10-07,토요일,314641.0,1168.0,98.077,1833.92,1502.37,1293.05,845.53,21.2,25.4,18.3,5.4,0.0,7.099999999999998
2017-10-08,일요일,0.0,0.0,98.077,1834.5,1502.52,1293.17,845.37,22.0,26.4,18.2,1.5,0.0,8.2
2017-10-09,월요일,464999.5,1624.0,98.077,1834.32,1502.79,1293.63,845.51,22.5,26.9,19.2,0.5,0.0,7.699999999999999
2017-10-10,화요일,380698.0,1610.0,98.077,1833.25,1503.0,1293.86,845.35,23.4,28.7,20.1,2.8,0.0,8.599999999999998
2017-10-11,수요일,327333.6,1607.0,98.077,1835.23,1503.39,1294.35,845.9,22.6,26.2,20.3,8.1,0.0,5.899999999999999
2017-10-12,목요일,297744.8,1732.0,98.077,1835.65,1503.75,1294.79,846.21,16.7,20.3,13.6,10.0,6.7,6.700000000000001
2017-10-13,금요일,306254.0,1751.0,98.077,1835.07,1504.14,1295.24,847.08,16.9,22.0,12.7,4.6,0.1,9.3
2017-10-14,토요일,332898.0,1804.0,98.077,1835.41,1504.48,1295.57,847.65,17.2,22.0,13.8,6.8,0.0,8.2
2017-10-15,일요일,0.0,0.0,98.077,1835.51,1504.73,1295.52,847.52,16.0,17.3,13.7,9.9,10.2,3.6000000000000014
2017-10-16,월요일,383079.2,1911.0,98.077,1835.43,1505.13,1296.3,847.62,17.5,20.2,16.2,9.0,0.0,4.0
2017-10-17,화요일,306302.8,1847.0,98.077,1836.07,1505.46,1296.58,848.29,17.9,21.8,15.9,7.9,0.0,5.9
2017-10-18,수요일,269560.6,1885.0,98.077,1836.06,1505.53,1296.72,848.85,17.4,18.7,16.4,9.4,0.0,2.3000000000000007
2017-10-19,목요일,257179.4,1876.0,98.077,1835.8,1505.79,1297.04,849.33,17.8,22.2,15.6,8.0,0.0,6.6
2017-10-20,금요일,286070.6,1888.0,98.077,1835.65,1506.0,1297.28,849.78,18.3,22.8,15.6,2.4,0.0,7.200000000000001
2017-10-21,토요일,327328.6,1674.0,98.077,1835.34,1506.18,1297.32,850.05,18.4,22.6,15.3,4.4,0.0,7.300000000000001
2017-10-22,일요일,0.0,0.0,98.077,1835.63,1506.32,1297.29,850.17,18.3,21.9,15.6,6.0,0.0,6.299999999999999
2017-10-23,월요일,412239.8,1720.0,98.077,1836.29,1506.44,1297.76,850.05,15.3,20.1,13.3,5.9,0.0,6.800000000000001
2017-10-24,화요일,294489.2,1634.0,98.077,1837.36,1506.61,1298.06,850.36,14.2,19.9,11.6,6.3,1.2,8.299999999999999
2017-10-25,수요일,311938.0,1506.0,98.077,1837.29,1506.74,1298.36,850.78,15.0,20.8,11.0,0.1,0.0,9.8
2017-10-26,목요일,249932.1,1552.0,98.077,1837.0,1506.88,1298.45,851.01,16.1,21.0,11.3,3.8,0.0,9.7
2017-10-27,금요일,309182.6,1502.0,98.077,1836.1,1507.0,1298.62,851.2,17.8,22.7,13.4,4.9,0.0,9.3
2017-10-28,토요일,299627.0,1430.0,98.077,1836.49,1507.12,1298.64,851.63,18.1,20.7,15.8,8.8,0.0,4.899999999999999
2017-10-29,일요일,0.0,0.0,98.077,1836.22,1507.24,1298.65,851.49,17.4,23.7,10.4,2.6,0.0,13.3
2017-10-30,월요일,388897.1,1484.0,98.077,1836.74,1507.5,1299.12,851.93,11.3,17.2,7.3,0.0,0.0,9.9
2017-10-31,화요일,297370.4,1394.0,98.077,1836.41,1507.71,1299.33,852.46,13.6,19.4,7.6,0.9,0.0,11.8
2017-11-01,수요일,261212.0,1335.0,97.347,1836.79,1508.62,1300.42,853.21,14.8,21.6,10.1,1.9,0.0,11.500000000000002
2017-11-02,목요일,218248.0,1403.0,97.347,1837.22,1508.95,1300.9,853.57,16.4,21.5,12.2,6.1,0.0,9.3
2017-11-03,금요일,279785.2,1397.0,97.347,1837.44,1509.35,1301.18,853.87,17.1,23.2,12.5,0.9,0.0,10.7
2017-11-04,토요일,271613.2,1271.0,97.347,1838.14,1509.82,1301.58,854.55,11.0,16.3,7.0,1.3,0.0,9.3
2017-11-05,일요일,0.0,0.0,97.347,1838.36,1510.06,1301.76,854.85,11.9,18.1,6.9,0.0,0.0,11.2
2017-11-06,월요일,300025.6,1383.0,97.347,1838.04,1510.48,1302.67,855.13,13.8,19.4,8.4,1.1,0.0,10.999999999999998
2017-11-07,화요일,221836.0,1357.0,97.347,1840.38,1512.06,1304.13,855.96,16.1,19.7,11.8,7.5,0.0,7.899999999999999
2017-11-08,수요일,211333.8,1373.0,97.347,1842.4,1513.34,1305.54,856.71,18.1,23.6,13.9,3.3,0.0,9.7
2017-11-09,목요일,209207.0,1456.0,97.347,1843.49,1514.43,1306.59,857.23,14.8,20.3,10.8,0.0,0.0,9.5
2017-11-10,금요일,268325.2,1397.0,97.347,1844.16,1515.57,1307.84,857.96,16.4,21.1,11.5,4.1,0.0,9.6
2017-11-11,토요일,237424.4,1314.0,97.347,1844.7,1516.76,1308.84,859.14,10.0,15.2,6.5,0.0,0.0,8.7
2017-11-12,일요일,0.0,0.0,97.347,1844.54,1517.56,1309.36,859.62,11.7,17.7,7.3,3.5,0.0,10.4
2017-11-13,월요일,270337.0,1380.0,97.347,1844.8,1518.65,1310.79,860.53,13.3,18.2,9.0,6.5,0.0,9.2
2017-11-14,화요일,221117.8,1365.0,97.347,1847.47,1520.74,1312.47,861.63,13.7,18.4,8.7,3.5,0.0,9.7
2017-11-15,수요일,245857.4,1349.0,97.347,1850.48,1521.86,1313.66,862.75,9.2,14.8,5.2,0.9,0.0,9.6
2017-11-16,목요일,147747.6,1425.0,97.347,1851.4,1522.81,1314.62,863.88,7.1,12.3,3.2,0.0,0.0,9.1
2017-11-17,금요일,205321.8,1512.0,97.347,1850.5,1523.72,1315.54,865.15,10.4,15.7,5.3,7.1,0.3,10.4
2017-11-18,토요일,225490.8,1509.0,97.347,1850.93,1524.64,1316.3,865.81,7.0,11.6,0.9,2.9,0.0,10.7
2017-11-19,일요일,0.0,0.0,97.347,1851.52,1525.2,1316.65,866.54,3.3,7.3,-1.0,3.5,0.0,8.3
2017-11-20,월요일,211649.4,1570.0,97.347,1852.48,1525.97,1317.77,867.26,6.0,11.1,2.4,2.8,0.0,8.7
2017-11-21,화요일,185846.8,1494.0,97.347,1853.12,1526.88,1318.76,868.08,8.5,12.8,4.3,2.3,0.0,8.5
2017-11-22,수요일,188498.2,1516.0,97.347,1853.54,1527.6,1319.5,868.7,9.3,12.7,6.5,8.9,0.0,6.199999999999999
2017-11-23,목요일,128765.8,1593.0,97.347,1853.82,1528.28,1320.24,869.73,5.6,10.4,2.7,1.1,0.0,7.7
2017-11-24,금요일,201458.3,1657.0,97.347,1852.33,1529.12,1321.02,870.77,5.8,11.0,1.9,1.5,0.0,9.1
2017-11-25,토요일,182175.8,1544.0,97.347,1852.52,1529.99,1321.87,871.87,7.2,11.6,1.6,5.3,0.0,10.0
2017-11-26,일요일,0.0,0.0,97.347,1852.52,1530.41,1322.11,872.22,12.2,16.8,8.0,6.3,0.0,8.8
2017-11-27,월요일,212913.6,1615.0,97.347,1852.09,1531.27,1323.38,873.01,12.3,17.3,7.7,2.6,0.0,9.6
2017-11-28,화요일,184582.0,1563.0,97.347,1852.94,1532.2,1324.24,873.75,14.1,19.8,10.7,3.5,0.0,9.1
2017-11-29,수요일,182388.8,1616.0,97.347,1853.11,1533.11,1325.08,874.92,12.8,17.2,10.4,5.9,0.0,6.799999999999999
2017-11-30,목요일,163755.6,1636.0,97.347,1853.63,1533.76,1325.78,875.69,7.3,11.1,1.7,6.3,0.0,9.4
2017-12-01,금요일,223846.0,1565.0,97.698,1853.66,1534.92,1327.06,877.04,2.4,7.9,-1.3,1.4,0.0,9.2
2017-12-02,토요일,242009.4,1465.0,97.698,1853.97,1535.66,1327.66,877.9,5.0,10.7,0.4,3.1,0.0,10.3
2017-12-03,일요일,0.0,0.0,97.698,1855.07,1536.08,1327.89,878.42,7.9,14.5,3.0,4.3,0.0,11.5
2017-12-04,월요일,246435.4,1555.0,97.698,1854.84,1536.55,1328.63,879.07,7.0,11.6,-0.5,2.3,0.0,12.1
2017-12-05,화요일,210957.6,1524.0,97.698,1854.96,1536.83,1328.99,879.59,0.4,4.8,-2.4,0.0,0.0,7.199999999999999
2017-12-06,수요일,243927.7,1487.0,97.698,1855.37,1537.35,1329.52,880.57,3.8,9.8,-1.6,0.0,0.0,11.4
2017-12-07,목요일,176815.6,1497.0,97.698,1855.28,1537.85,1329.85,881.08,6.9,11.6,3.4,4.6,0.0,8.2
2017-12-08,금요일,232821.8,1469.0,97.698,1855.95,1538.13,1330.2,881.62,1.5,5.6,-1.2,0.4,0.0,6.8
2017-12-09,토요일,217258.4,1340.0,97.698,1856.24,1538.36,1330.31,881.83,3.4,8.5,-1.9,3.8,0.0,10.4
2017-12-10,일요일,0.0,0.0,97.698,1855.72,1538.55,1330.33,882.22,6.7,10.8,3.9,5.4,0.2,6.9
2017-12-11,월요일,257152.4,1434.0,97.698,1855.06,1538.86,1330.99,882.81,1.2,5.7,-3.2,1.3,0.0,8.9
2017-12-12,화요일,246156.0,1452.0,97.698,1855.24,1539.28,1331.29,883.2,-2.7,1.6,-6.1,1.0,0.0,7.699999999999999
2017-12-13,수요일,210854.4,1325.0,97.698,1854.39,1539.47,1331.57,883.87,-1.3,4.5,-5.8,0.0,0.0,10.3
2017-12-14,목요일,143386.2,1431.0,97.698,1854.78,1539.97,1332.08,884.4,2.9,9.8,-3.4,4.8,0.0,13.2
2017-12-15,금요일,253298.6,1409.0,97.698,1855.45,1540.38,1332.49,884.92,4.8,9.9,1.0,3.6,0.0,8.9
2017-12-16,토요일,184359.0,1382.0,97.698,1855.17,1540.66,1332.66,885.26,1.9,5.4,-2.8,3.8,0.0,8.2
2017-12-17,일요일,0.0,0.0,97.698,1855.18,1540.85,1332.68,885.43,-1.4,2.8,-5.4,0.0,0.0,8.2
2017-12-18,월요일,266214.0,1489.0,97.698,1855.17,1541.12,1333.36,885.86,2.6,7.5,-3.2,1.3,0.0,10.7
2017-12-19,화요일,218621.0,1487.0,97.698,1855.53,1541.55,1333.75,886.49,3.5,7.6,-1.0,1.1,0.0,8.6
2017-12-20,수요일,246625.4,1495.0,97.698,1856.4,1541.76,1333.99,886.84,1.9,8.2,-2.9,0.0,0.0,11.1
2017-12-21,목요일,154121.3,1485.0,97.698,1856.41,1541.99,1334.31,886.93,4.3,9.8,0.8,0.0,0.0,9.0
2017-12-22,금요일,248685.2,1450.0,97.698,1856.79,1542.3,1334.57,887.29,5.1,10.6,0.4,0.9,0.0,10.2
2017-12-23,토요일,215413.6,1363.0,97.698,1856.14,1542.58,1334.72,887.41,8.0,13.4,4.0,4.4,0.0,9.4
2017-12-24,일요일,0.0,0.0,97.698,1856.68,1542.77,1334.62,887.44,8.8,13.4,4.2,7.4,10.4,9.2
2017-12-25,월요일,229180.0,1401.0,97.698,1856.93,1542.87,1334.85,887.53,3.4,7.5,0.1,0.0,0.0,7.4
2017-12-26,화요일,206468.0,1406.0,97.698,1856.32,1542.99,1335.22,888.02,3.0,8.9,-0.7,1.3,0.0,9.6
2017-12-27,수요일,255328.5,1311.0,97.698,1855.9,1543.24,1335.45,888.15,-0.6,3.7,-4.5,0.0,0.0,8.2
2017-12-28,목요일,164176.6,1322.0,97.698,1855.74,1543.52,1335.82,888.45,2.0,6.2,-1.5,3.1,0.0,7.7
2017-12-29,금요일,269452.8,1305.0,97.698,1855.82,1543.74,1335.98,888.34,5.8,11.4,1.3,0.6,0.0,10.1
2017-12-30,토요일,242546.0,1295.0,97.698,1856.28,1543.99,1336.12,888.44,6.9,12.6,2.6,6.1,0.0,10.0
2017-12-31,일요일,0.0,0.0,97.698,1856.51,1544.11,1335.94,888.61,5.5,9.3,1.2,1.4,0.0,8.100000000000001
2018-01-01,월요일,0.0,0.0,98.106,1856.95,1544.62,1336.4,888.77,2.7,7.4,-1.1,0.0,0.0,8.5
2018-01-02,화요일,114208.0,1303.0,98.106,1855.84,1544.93,1337.13,889.13,4.1,9.4,-0.3,1.9,0.0,9.7
2018-01-03,수요일,374881.2,1430.0,98.106,1857.61,1545.28,1337.44,889.63,2.6,6.9,-0.2,3.6,0.0,7.1000000000000005
2018-01-04,목요일,224142.2,1398.0,98.106,1857.49,1545.57,1337.83,890.1,2.8,7.7,-1.7,7.4,0.0,9.4
2018-01-05,금요일,281166.4,1534.0,98.106,1857.6,1546.36,1338.72,890.83,4.1,9.7,0.7,3.8,0.8,9.0
2018-01-06,토요일,257239.9,1498.0,98.106,1857.36,1546.89,1339.14,891.43,3.1,8.5,-0.8,0.4,0.0,9.3
2018-01-07,일요일,0.0,0.0,98.106,1857.23,1547.13,1339.2,891.75,5.4,9.4,0.4,7.8,0.1,9.0
2018-01-08,월요일,264552.5,1518.0,98.106,1856.8,1547.49,1339.89,892.08,5.8,7.4,4.3,9.4,6.4,3.1000000000000005
2018-01-09,화요일,170393.6,1518.0,98.106,1856.27,1547.8,1340.26,892.51,1.9,4.7,0.1,3.4,0.0,4.6000000000000005
2018-01-10,수요일,252323.3,1553.0,98.106,1856.82,1548.16,1340.81,893.19,-0.7,2.5,-4.8,2.1,0.2,7.3
2018-01-11,목요일,188419.0,1608.0,98.106,1856.75,1548.67,1341.37,893.92,-4.6,0.0,-7.4,0.0,0.0,7.4
2018-01-12,금요일,222734.8,1629.0,98.106,1857.72,1549.23,1341.98,894.59,-4.8,0.1,-9.4,0.0,0.0,9.5
2018-01-13,토요일,184796.0,1549.0,98.106,1858.03,1549.76,1342.49,895.09,-0.2,5.6,-5.7,0.6,0.0,11.3
2018-01-14,일요일,0.0,0.0,98.106,1858.17,1550.16,1342.67,895.24,3.5,9.1,-1.1,3.6,0.0,10.2
2018-01-15,월요일,246257.0,1737.0,98.106,1858.61,1550.69,1343.6,895.65,9.3,14.0,4.2,2.1,0.1,9.8
2018-01-16,화요일,207967.0,1674.0,98.106,1859.43,1551.58,1344.49,896.46,8.8,11.0,5.5,9.5,27.6,5.5
2018-01-17,수요일,194245.6,1939.0,98.106,1860.38,1552.16,1345.19,897.08,6.4,8.3,5.4,6.3,5.4,2.9000000000000004
2018-01-18,목요일,136818.6,2052.0,98.106,1861.71,1552.73,1345.96,897.7,7.2,11.6,4.1,3.1,0.0,7.5
2018-01-19,금요일,258917.9,2243.0,98.106,1861.68,1553.32,1346.66,898.14,6.0,11.9,1.8,0.9,0.0,10.1
2018-01-20,토요일,200472.0,2262.0,98.106,1862.64,1553.92,1347.17,898.61,5.2,10.5,0.7,0.6,0.0,9.8
2018-01-21,일요일,0.0,0.0,98.106,1861.95,1554.19,1347.27,898.61,6.5,11.5,2.1,5.8,0.0,9.4
2018-01-22,월요일,282178.2,2239.0,98.106,1862.46,1554.73,1348.26,899.07,6.1,7.6,4.7,6.9,0.3,2.8999999999999995
2018-01-23,화요일,218611.8,2142.0,98.106,1862.29,1555.27,1348.97,899.77,-1.3,6.1,-5.4,1.3,0.0,11.5
2018-01-24,수요일,246863.6,2068.0,98.106,1863.61,1555.85,1349.88,900.58,-6.7,-2.2,-9.8,1.3,0.0,7.6
2018-01-25,목요일,136547.2,1913.0,98.106,1863.86,1556.44,1350.65,901.36,-5.1,0.2,-9.8,5.5,0.0,10.0
2018-01-26,금요일,262514.4,1817.0,98.106,1863.56,1557.14,1351.51,902.07,-5.4,0.3,-9.9,1.5,0.0,10.2
2018-01-27,토요일,184990.8,1710.0,98.106,1863.86,1557.76,1352.14,902.61,-1.4,5.4,-8.6,2.5,0.0,14.0
2018-01-28,일요일,0.0,0.0,98.106,1863.36,1558.12,1352.37,902.78,1.4,5.5,-1.0,5.8,0.0,6.5
2018-01-29,월요일,277902.3,1817.0,98.106,1863.57,1558.67,1353.35,903.44,-2.4,2.4,-6.0,1.0,0.0,8.4
2018-01-30,화요일,218627.3,1827.0,98.106,1865.36,1559.63,1354.53,904.38,-2.1,3.0,-6.8,4.1,0.0,9.8
2018-01-31,수요일,255051.4,1822.0,98.106,1866.19,1560.34,1355.49,904.9,1.9,6.8,-3.4,7.1,0.0,10.2
2018-02-01,목요일,150915.5,1831.0,98.855,1867.26,1561.4,1356.76,905.78,3.3,9.4,-0.6,0.1,0.0,10.0
2018-02-02,금요일,286419.8,1847.0,98.855,1867.26,1562.05,1357.48,906.49,2.6,7.4,-0.8,6.5,0.0,8.200000000000001
2018-02-03,토요일,245744.6,1758.0,98.855,1867.14,1562.6,1357.98,907.0,-0.2,4.3,-4.8,0.0,0.0,9.1
2018-02-04,일요일,270.0,1372.0,98.855,1867.25,1562.8,1358.08,907.24,-4.7,-0.2,-8.0,0.0,0.0,7.8
2018-02-05,월요일,272274.9,1776.0,98.855,1867.11,1563.14,1358.81,907.74,-4.4,1.5,-8.0,0.0,0.0,9.5
2018-02-06,화요일,216947.0,1702.0,98.855,1868.33,1563.9,1359.61,908.62,-5.1,0.5,-8.9,0.0,0.0,9.4
2018-02-07,수요일,256320.9,1530.0,98.855,1869.02,1564.38,1360.15,909.01,-3.5,3.1,-9.6,0.0,0.0,12.7
2018-02-08,목요일,163319.6,1585.0,98.855,1868.47,1564.8,1360.64,909.38,0.8,6.8,-4.5,1.5,0.0,11.3
2018-02-09,금요일,284706.5,1700.0,98.855,1868.83,1565.11,1360.99,909.49,6.1,10.9,0.0,7.6,0.2,10.9
2018-02-10,토요일,234572.8,1538.0,98.855,1869.78,1565.31,1361.07,909.58,6.4,11.6,1.1,7.5,0.0,10.5
2018-02-11,일요일,5132.0,1228.0,98.855,1869.07,1565.34,1360.95,909.81,-1.1,3.5,-4.6,2.4,0.0,8.1
2018-02-12,월요일,357649.4,1753.0,98.855,1869.59,1565.47,1361.39,910.29,-0.8,3.5,-4.0,1.3,0.0,7.5
2018-02-13,화요일,269905.5,1710.0,98.855,1869.27,1565.51,1361.47,910.32,1.8,6.7,-2.6,0.0,0.0,9.3
2018-02-14,수요일,406662.3,1478.0,98.855,1869.05,1565.72,1361.58,910.28,8.5,12.9,1.9,4.5,0.0,11.0
2018-02-15,목요일,64720.0,1316.0,98.855,1868.01,1565.98,1361.65,910.39,7.8,11.9,5.1,7.0,0.0,6.800000000000001
2018-02-16,금요일,0.0,0.0,98.855,1868.12,1566.02,1361.73,910.54,6.6,11.6,3.6,6.1,0.0,8.0
2018-02-17,토요일,0.0,0.0,98.855,1867.37,1565.99,1361.76,910.51,4.1,9.5,0.2,2.6,0.0,9.3
2018-02-18,일요일,0.0,0.0,98.855,1865.6,1565.95,1361.69,910.4,4.8,9.9,0.1,7.1,0.0,9.8
2018-02-19,월요일,378232.1,1581.0,98.855,1865.98,1565.76,1361.78,910.52,7.0,11.2,4.1,7.5,0.0,7.1
2018-02-20,화요일,409833.1,1444.0,98.855,1865.81,1565.46,1361.47,910.41,8.3,13.8,3.2,4.1,0.0,10.6
2018-02-21,수요일,393449.6,1442.0,98.855,1866.86,1565.06,1361.18,910.28,5.3,9.8,2.6,5.5,0.0,7.200000000000001
2018-02-22,목요일,299546.1,1666.0,98.855,1866.61,1564.67,1360.79,910.37,4.2,8.9,0.2,2.5,0.0,8.700000000000001
2018-02-23,금요일,413872.1,1539.0,98.855,1866.5,1564.48,1360.61,910.35,6.8,12.3,1.9,0.0,0.0,10.4
2018-02-24,토요일,347672.8,1639.0,98.855,1866.79,1564.3,1360.53,910.28,8.6,14.7,5.5,5.3,0.0,9.2
2018-02-25,일요일,0.0,0.0,98.855,1866.58,1564.23,1360.26,910.19,8.6,13.9,5.6,7.4,0.0,8.3
2018-02-26,월요일,452313.5,1785.0,98.855,1866.7,1564.17,1360.47,910.25,7.5,11.9,3.2,0.0,0.0,8.7
2018-02-27,화요일,321682.5,1768.0,98.855,1866.26,1564.07,1360.35,910.2,9.2,14.7,4.2,4.5,0.0,10.5
2018-02-28,수요일,349291.3,1855.0,98.855,1865.75,1563.88,1360.18,910.1,9.6,12.3,7.6,9.8,52.3,4.700000000000001
2018-03-01,목요일,189644.5,2043.0,98.751,1865.64,1563.68,1359.91,910.06,7.4,12.0,2.7,4.4,0.0,9.3
2018-03-02,금요일,364420.1,1979.0,98.751,1866.35,1563.46,1359.86,910.05,4.9,9.8,-0.7,2.4,0.0,10.5
2018-03-03,토요일,338414.5,2092.0,98.751,1865.37,1563.15,1359.44,910.06,9.6,16.4,4.1,3.6,0.0,12.3
2018-03-04,일요일,0.0,0.0,98.751,1864.33,1562.95,1359.13,909.94,13.2,15.4,10.2,8.3,39.1,5.200000000000001
2018-03-05,월요일,473704.6,2093.0,98.751,1863.63,1562.76,1359.14,909.93,6.5,13.4,3.4,8.9,7.7,10.0
2018-03-06,화요일,305662.6,2108.0,98.751,1863.61,1562.75,1359.18,909.93,6.4,11.4,3.1,5.1,0.0,8.3
2018-03-07,수요일,373836.8,2077.0,98.751,1863.82,1562.37,1358.81,909.7,7.2,9.7,5.0,9.8,3.8,4.699999999999999
2018-03-08,목요일,263742.9,2359.0,98.751,1864.29,1562.02,1358.4,909.65,4.9,6.3,4.2,9.0,23.5,2.1
2018-03-09,금요일,341462.1,2229.0,98.751,1864.4,1561.53,1358.13,909.71,4.8,9.4,2.2,7.0,0.0,7.2
2018-03-10,토요일,392777.7,2266.0,98.751,1864.14,1561.12,1357.58,909.52,7.6,11.2,3.4,4.1,0.0,7.799999999999999
2018-03-11,일요일,0.0,0.0,98.751,1863.95,1560.89,1357.24,909.5,9.7,15.6,4.3,0.0,0.0,11.3
2018-03-12,월요일,464995.2,2404.0,98.751,1863.81,1560.6,1357.27,909.39,11.2,15.8,6.0,0.0,0.0,9.8
2018-03-13,화요일,371183.7,2466.0,98.751,1863.0,1560.02,1356.71,909.24,13.3,17.3,9.7,0.1,0.0,7.600000000000001
2018-03-14,수요일,437689.5,2551.0,98.751,1862.67,1559.27,1356.09,909.37,15.3,19.0,12.4,2.8,0.0,6.6
2018-03-15,목요일,314929.7,2549.0,98.751,1861.95,1558.55,1355.18,909.19,14.3,15.6,10.1,9.9,62.0,5.5
2018-03-16,금요일,412491.2,2544.0,98.751,1860.89,1557.87,1354.71,909.23,5.3,10.3,2.4,6.4,2.5,7.9
2018-03-17,토요일,515360.5,2487.0,98.751,1861.59,1557.16,1354.06,909.22,6.6,10.8,2.3,3.8,0.0,8.5
2018-03-18,일요일,0.0,0.0,98.751,1861.76,1556.94,1353.5,908.85,10.7,16.4,4.9,7.8,5.0,11.499999999999998
2018-03-19,월요일,624842.0,2473.0,98.751,1860.22,1556.44,1353.2,908.79,9.6,12.8,5.4,10.0,37.1,7.4
2018-03-20,화요일,411609.8,2364.0,98.751,1859.72,1555.54,1352.41,908.62,5.7,8.5,3.0,9.9,3.4,5.5
2018-03-21,수요일,421351.1,2309.0,98.751,1859.08,1554.72,1351.57,908.44,2.9,4.4,1.0,10.0,22.0,3.4000000000000004
2018-03-22,목요일,281408.2,2429.0,98.751,1858.43,1554.2,1351.19,908.46,6.8,14.3,2.0,3.5,0.0,12.3
2018-03-23,금요일,460709.1,2435.0,98.751,1858.68,1553.67,1350.72,908.16,9.6,15.6,4.7,0.0,0.0,10.9
2018-03-24,토요일,446962.7,2543.0,98.751,1859.06,1553.36,1350.26,908.06,12.4,18.5,6.6,1.5,0.0,11.9
2018-03-25,일요일,0.0,0.0,98.751,1858.84,1553.23,1349.89,908.04,13.9,19.4,8.8,0.0,0.0,10.599999999999998
2018-03-26,월요일,588713.2,2585.0,98.751,1858.77,1552.94,1350.13,907.97,15.5,21.4,12.1,1.0,0.0,9.3
2018-03-27,화요일,446711.0,2555.0,98.751,1858.73,1553.03,1350.21,907.81,16.0,21.1,11.4,0.0,0.0,9.7
2018-03-28,수요일,484924.2,2638.0,98.751,1858.86,1552.76,1350.0,907.65,15.6,19.4,11.5,0.3,0.0,7.899999999999999
2018-03-29,목요일,416849.6,2683.0,98.751,1857.86,1552.41,1349.67,907.46,15.1,22.3,11.2,1.4,0.0,11.1
2018-03-30,금요일,585615.1,2690.0,98.751,1857.68,1552.09,1349.34,907.35,12.7,17.2,10.2,0.0,0.0,7.0
2018-03-31,토요일,613252.5,2533.0,98.751,1858.03,1551.86,1348.97,907.27,14.1,18.3,9.0,0.0,0.0,9.3
2018-04-01,일요일,0.0,0.0,98.931,1857.66,1551.62,1348.5,907.31,16.3,19.5,13.4,5.5,0.0,6.1
2018-04-02,월요일,829769.8,2459.0,98.931,1858.0,1551.29,1348.65,907.14,17.9,21.3,15.3,0.6,0.0,6.0
2018-04-03,화요일,583717.0,2321.0,98.931,1859.31,1551.29,1348.69,907.17,18.2,21.5,15.6,2.8,0.0,5.9
