date,요일,캠벨얼리_거래량(kg),캠벨얼리_가격(원/kg),소비자물가지수,고급휘발유,보통휘발유,자동차용경유,실내등유,평균기온,최고기온,최저기온,평균운량,일강수량,일교차
2018-09-28,금요일,398544.5,3458.0,100.221,1927.58,1652.82,1454.51,969.99,18.6,24.3,12.1,7.0,0.0,12.2
2018-09-29,토요일,439324.0,3436.0,100.221,1928.87,1654.25,1455.9,971.34,20.1,23.5,17.4,9.4,0.0,6.100000000000001
2018-09-30,일요일,0.0,0.0,100.221,1930.09,1655.0,1456.47,972.25,19.0,26.1,12.8,3.5,0.0,13.3
2018-10-01,월요일,480189.0,3170.0,100.041,1930.96,1657.1,1458.98,973.45,15.4,20.4,11.6,7.0,0.7,8.799999999999999
2018-10-02,화요일,302001.0,2974.0,100.041,1933.7,1659.87,1461.8,975.64,15.4,21.9,10.4,1.5,0.0,11.499999999999998
2018-10-03,수요일,299254.5,2844.0,100.041,1935.59,1661.85,1463.91,977.16,15.0,24.3,7.3,2.0,0.0,17.0
2018-10-04,목요일,256953.0,2817.0,100.041,1936.9,1663.86,1466.05,978.72,17.6,25.2,9.1,6.0,0.5,16.1
2018-10-05,금요일,224923.0,2799.0,100.041,1938.22,1666.77,1469.06,980.45,18.6,21.1,15.7,10.0,30.6,5.400000000000002
2018-10-06,토요일,137965.4,2824.0,100.041,1939.43,1669.15,1471.44,982.31,18.6,20.6,16.0,9.1,36.7,4.600000000000001
2018-10-07,일요일,0.0,0.0,100.041,1939.78,1670.38,1472.75,984.11,16.4,24.5,10.6,3.0,0.0,13.9
2018-10-08,월요일,219732.0,3178.0,100.041,1940.54,1672.36,1475.13,985.62,14.2,21.7,8.6,5.0,0.0,13.1
2018-10-09,화요일,153323.0,3326.0,100.041,1945.16,1675.17,1478.23,987.55,14.0,18.5,10.4,9.3,0.0,8.1
2018-10-10,수요일,156315.0,3480.0,100.041,1946.45,1677.03,1480.36,989.37,12.7,17.2,7.2,8.1,3.8,10.0
2018-10-11,목요일,134395.0,3577.0,100.041,1948.26,1679.67,1483.11,991.91,9.5,16.4,4.9,3.8,0.0,11.499999999999998
2018-10-12,금요일,139763.4,3632.0,100.041,1948.68,1681.55,1485.35,994.51,9.7,18.5,2.7,0.0,0.0,15.8
2018-10-13,토요일,116273.0,3555.0,100.041,1949.8,1683.13,1486.85,997.0,11.0,20.4,2.8,2.5,0.0,17.599999999999998
2018-10-14,일요일,0.0,0.0,100.041,1951.15,1684.0,1487.61,997.98,12.4,20.6,5.2,7.4,0.0,15.400000000000002
2018-10-15,월요일,117579.8,3610.0,100.041,1951.5,1685.11,1489.18,999.12,13.9,21.9,6.8,3.9,0.0,15.099999999999998
2018-10-16,화요일,74403.4,3642.0,100.041,1952.67,1686.39,1490.63,1000.56,12.3,18.4,8.6,8.5,0.0,9.8
2018-10-17,수요일,83921.8,3533.0,100.041,1952.8,1687.47,1491.89,1001.96,11.7,19.8,5.9,0.9,0.0,13.9
2018-10-18,목요일,73404.0,3527.0,100.041,1953.86,1688.25,1492.79,1003.11,10.3,18.4,3.8,2.3,0.0,14.599999999999998
2018-10-19,금요일,72997.6,3494.0,100.041,1953.67,1688.74,1493.51,1004.13,11.3,20.0,4.2,0.9,0.0,15.8
2018-10-20,토요일,63499.0,3506.0,100.041,1954.13,1689.15,1493.84,1005.24,11.1,20.9,3.5,3.5,0.0,17.4
2018-10-21,일요일,0.0,0.0,100.041,1954.32,1689.48,1494.0,1006.13,11.4,21.3,3.6,2.3,0.0,17.7
2018-10-22,월요일,51255.6,3593.0,100.041,1954.03,1689.76,1494.63,1006.76,12.8,20.2,5.7,7.4,0.0,14.5
2018-10-23,화요일,35556.2,3666.0,100.041,1953.72,1689.71,1494.64,1007.5,12.3,18.7,8.2,4.3,0.5,10.5
2018-10-24,수요일,36953.0,3659.0,100.041,1954.82,1689.73,1494.8,1007.98,11.5,20.5,5.9,0.6,0.0,14.6
2018-10-25,목요일,26382.8,3631.0,100.041,1954.02,1689.78,1494.8,1008.17,11.5,21.6,3.2,4.3,0.0,18.4
2018-10-26,금요일,30140.6,3634.0,100.041,1953.85,1689.64,1494.76,1008.82,11.9,15.2,9.0,8.8,7.3,6.199999999999999
2018-10-27,토요일,16855.0,3831.0,100.041,1954.04,1689.69,1494.82,1009.63,8.9,13.3,5.7,5.8,1.8,7.6
2018-10-28,일요일,0.0,0.0,100.041,1953.94,1689.84,1494.71,1009.93,11.2,18.3,3.6,4.6,7.6,14.7
2018-10-29,월요일,26152.4,3758.0,100.041,1953.68,1689.86,1495.16,1010.31,8.9,15.4,5.0,4.0,0.7,10.4
2018-10-30,화요일,16346.6,3842.0,100.041,1954.58,1690.11,1495.37,1011.03,7.6,13.4,2.8,3.4,0.0,10.6
2018-10-31,수요일,36023.4,4827.0,100.041,1954.5,1690.14,1495.5,1011.29,6.9,15.0,1.8,3.8,0.0,13.2
2018-11-01,목요일,11232.0,4368.0,99.33,1954.74,1690.24,1495.61,1011.83,6.7,16.6,-0.4,0.0,0.0,17.0
2018-11-02,금요일,10760.6,4162.0,99.33,1954.86,1690.21,1495.76,1012.32,8.0,19.0,0.4,0.0,0.0,18.6
2018-11-03,토요일,12096.0,4000.0,99.33,1954.9,1690.19,1495.63,1012.57,8.6,19.4,0.9,1.6,0.0,18.5
2018-11-04,일요일,0.0,0.0,99.33,1954.51,1690.31,1495.6,1012.54,9.6,20.5,1.9,1.6,0.0,18.6
2018-11-05,월요일,9215.6,4460.0,99.33,1953.9,1690.3,1495.76,1012.52,9.8,20.9,2.1,2.3,0.0,18.8
2018-11-06,화요일,10878.8,4230.0,99.33,1886.4,1665.5,1478.46,1012.79,10.4,20.7,3.2,3.9,0.0,17.5
2018-11-07,수요일,6147.0,4573.0,99.33,1873.34,1640.7,1462.31,1012.99,12.2,17.2,8.2,9.9,3.6,9.0
2018-11-08,목요일,4052.0,5423.0,99.33,1865.67,1615.0,1444.76,1013.18,14.8,18.0,12.1,8.6,21.1,5.9
2018-11-09,금요일,5406.0,3862.0,99.33,1861.78,1598.67,1434.18,1013.19,11.1,15.1,5.8,7.8,0.3,9.3
2018-11-10,토요일,4887.0,3831.0,99.33,1857.78,1589.25,1427.93,1013.4,9.0,17.7,3.9,4.0,0.0,13.8
2018-11-11,일요일,0.0,0.0,99.33,1857.88,1585.66,1425.16,1013.14,9.1,13.8,4.4,8.3,4.4,9.4
2018-11-12,월요일,4243.0,4630.0,99.33,1856.96,1580.32,1422.44,1013.25,9.4,15.3,3.8,4.0,1.6,11.5
2018-11-13,화요일,3407.4,5011.0,99.33,1853.85,1574.73,1418.79,1013.08,7.5,16.1,0.7,2.5,0.0,15.400000000000002
2018-11-14,수요일,8600.8,4203.0,99.33,1850.6,1569.96,1416.15,1012.78,7.6,16.4,1.5,3.9,0.0,14.9
2018-11-15,목요일,3000.2,4843.0,99.33,1847.92,1565.07,1413.37,1012.5,7.7,17.2,0.6,5.6,0.0,16.599999999999998
2018-11-16,금요일,3390.2,4659.0,99.33,1845.05,1560.28,1410.52,1012.33,8.2,12.0,5.3,9.6,1.2,6.7
2018-11-17,토요일,1515.0,3925.0,99.33,1842.59,1556.81,1408.06,1012.24,7.2,15.6,2.0,3.9,0.0,13.6
2018-11-18,일요일,0.0,0.0,99.33,1842.16,1555.15,1407.06,1012.09,5.2,10.3,1.3,9.4,0.0,9.0
2018-11-19,월요일,3944.6,4493.0,99.33,1840.88,1551.91,1405.7,1011.84,6.3,13.6,0.4,5.3,0.0,13.2
2018-11-20,화요일,6135.8,4501.0,99.33,1839.42,1547.21,1402.88,1011.16,5.4,14.9,-0.7,1.4,0.0,15.6
2018-11-21,수요일,3231.4,3508.0,99.33,1835.63,1541.69,1399.81,1010.04,5.1,9.9,-0.8,9.1,0.0,10.7
2018-11-22,목요일,2177.0,4302.0,99.33,1832.4,1536.76,1396.99,1009.06,3.9,9.7,-1.7,1.0,0.0,11.4
2018-11-23,금요일,2870.4,5965.0,99.33,1828.55,1531.65,1394.1,1008.04,2.0,10.4,-3.5,1.8,0.0,13.9
2018-11-24,토요일,1387.4,2937.0,99.33,1827.05,1527.85,1391.49,1007.32,4.1,8.1,-1.5,9.4,5.9,9.6
2018-11-25,일요일,0.0,0.0,99.33,1826.64,1526.19,1390.48,1006.82,5.3,12.0,2.0,5.6,0.0,10.0
2018-11-26,월요일,6491.0,5249.0,99.33,1824.91,1522.79,1389.11,1006.15,4.6,15.4,-1.1,1.1,0.0,16.5
2018-11-27,화요일,5399.0,3379.0,99.33,1822.86,1516.55,1385.28,1004.88,7.1,16.1,-0.6,4.1,0.0,16.700000000000003
2018-11-28,수요일,2842.0,5965.0,99.33,1819.19,1510.85,1381.88,1003.42,5.9,13.0,-0.1,3.8,0.0,13.1
2018-11-29,목요일,2283.0,3641.0,99.33,1815.62,1505.23,1378.62,1002.33,5.2,13.9,-2.6,3.6,0.0,16.5
2018-11-30,금요일,1327.0,7518.0,99.33,1811.73,1500.24,1375.38,1001.04,5.6,13.9,0.0,3.1,0.0,13.9
2018-12-01,토요일,1290.0,3488.0,98.988,1808.69,1493.32,1370.66,999.3,4.8,11.7,0.5,7.3,0.0,11.2
2018-12-02,일요일,0.0,0.0,98.988,1807.33,1490.73,1368.46,998.55,9.8,18.5,0.0,5.6,0.0,18.5
2018-12-03,월요일,2460.8,3262.0,98.988,1807.46,1486.92,1366.23,997.78,13.9,16.6,11.3,7.9,7.7,5.300000000000001
2018-12-04,화요일,1551.4,2843.0,98.988,1804.26,1481.24,1362.36,996.34,10.8,15.1,5.9,9.1,15.7,9.2
2018-12-05,수요일,2326.4,2718.0,98.988,1799.09,1475.39,1358.37,994.5,4.2,10.4,-0.3,6.3,0.0,10.7
2018-12-06,목요일,43.0,3256.0,98.988,1795.96,1470.45,1354.9,993.11,2.7,5.1,0.6,10.0,4.6,4.5
2018-12-07,금요일,2848.0,3327.0,98.988,1792.41,1465.39,1351.26,991.73,-2.5,3.3,-6.3,7.6,0.0,9.6
2018-12-08,토요일,649.4,2425.0,98.988,1790.66,1461.3,1348.62,990.68,-4.3,0.2,-7.3,5.5,0.0,7.5
2018-12-09,일요일,0.0,0.0,98.988,1789.16,1459.79,1347.13,989.87,-3.7,2.3,-7.7,4.0,0.0,10.0
2018-12-10,월요일,1253.6,3960.0,98.988,1787.75,1456.49,1344.98,989.0,-2.4,7.1,-9.5,1.3,0.0,16.6
2018-12-11,화요일,1377.6,3704.0,98.988,1787.03,1451.67,1341.17,987.81,-0.2,1.0,-4.0,9.3,1.5,5.0
2018-12-12,수요일,925.6,3364.0,98.988,1785.46,1447.47,1337.82,986.09,-0.4,3.6,-5.2,0.5,0.0,8.8
2018-12-13,목요일,811.6,3324.0,98.988,1781.41,1443.21,1334.32,984.91,0.0,5.8,-6.0,6.0,0.1,11.8
2018-12-14,금요일,2076.0,3123.0,98.988,1779.75,1439.29,1331.38,983.7,-1.9,3.5,-6.2,1.0,0.0,9.7
2018-12-15,토요일,615.0,4392.0,98.988,1777.29,1435.85,1328.46,982.48,-2.4,6.9,-9.5,3.5,0.0,16.4
2018-12-16,일요일,0.0,0.0,98.988,1775.57,1434.31,1326.72,981.75,-0.4,2.4,-3.8,8.6,2.7,6.199999999999999
2018-12-17,월요일,1763.6,3061.0,98.988,1774.36,1431.21,1324.8,980.93,1.8,7.8,-1.7,5.6,0.5,9.5
2018-12-18,화요일,1992.0,3329.0,98.988,1770.19,1426.88,1320.94,979.4,1.5,8.4,-2.8,2.6,0.0,11.2
2018-12-19,수요일,934.8,2927.0,98.988,1768.69,1422.55,1316.95,977.32,3.4,11.6,-3.3,6.3,0.0,14.9
2018-12-20,목요일,1648.8,3062.0,98.988,1766.57,1417.46,1312.44,975.64,4.8,11.4,0.9,6.0,0.0,10.5
2018-12-21,금요일,2520.0,3983.0,98.988,1762.96,1412.04,1307.64,973.77,4.7,13.8,-2.4,4.8,0.0,16.2
2018-12-22,토요일,910.4,7504.0,98.988,1760.57,1407.88,1303.52,971.97,6.5,15.3,-0.6,5.0,0.0,15.9
2018-12-23,일요일,0.0,0.0,98.988,1757.98,1405.51,1301.33,970.99,5.4,10.0,0.3,2.9,3.7,9.7
2018-12-24,월요일,1030.4,3873.0,98.988,1755.53,1401.56,1297.98,969.49,-0.5,5.4,-4.8,1.1,0.0,10.2
2018-12-25,화요일,1875.0,4128.0,98.988,1751.49,1397.44,1293.97,967.63,0.1,5.3,-6.0,8.3,0.0,11.3
2018-12-26,수요일,533.0,3340.0,98.988,1747.06,1393.36,1290.33,965.98,2.7,7.9,-0.7,8.3,0.0,8.6
2018-12-27,목요일,2460.0,4508.0,98.988,1745.44,1389.05,1286.17,963.77,-4.7,-0.7,-7.8,3.0,0.0,7.1
2018-12-28,금요일,369.0,3146.0,98.988,1742.63,1385.9,1283.1,962.28,-6.8,-1.6,-10.3,4.0,0.0,8.700000000000001
2018-12-29,토요일,1967.8,4275.0,98.988,1740.74,1383.03,1280.12,960.67,-5.9,-1.2,-11.8,3.1,0.0,10.6
2018-12-30,일요일,0.0,0.0,98.988,1739.19,1381.66,1278.74,959.85,-4.8,1.3,-10.4,4.3,0.0,11.7
2018-12-31,월요일,14.0,8030.0,98.988,1737.6,1379.77,1277.23,958.98,-4.4,4.3,-11.8,1.9,0.0,16.1
2019-01-01,화요일,0.0,0.0,98.884,1734.39,1375.08,1272.42,956.95,-1.8,2.2,-7.5,8.0,0.7,9.7
2019-01-02,수요일,0.0,0.0,98.884,1732.04,1371.58,1269.2,955.39,-3.7,2.8,-8.2,3.1,0.0,11.0
2019-01-03,목요일,1344.8,4188.0,98.884,1729.96,1367.67,1265.31,953.18,-2.7,6.1,-9.3,0.0,0.0,15.4
2019-01-04,금요일,0.0,0.0,98.884,1726.11,1363.93,1261.82,951.2,-1.7,4.1,-8.9,6.0,0.0,13.0
2019-01-05,토요일,2146.0,4797.0,98.884,1725.01,1361.02,1258.88,949.56,0.3,6.2,-5.8,4.3,0.0,12.0
2019-01-06,일요일,0.0,0.0,98.884,1724.12,1359.6,1257.43,948.84,-1.8,6.4,-6.7,4.3,0.0,13.1
2019-01-07,월요일,645.0,4357.0,98.884,1723.07,1357.21,1255.3,947.55,-1.7,4.9,-8.2,3.5,0.0,13.1
2019-01-08,화요일,1242.0,3304.0,98.884,1721.28,1354.46,1252.58,945.99,-1.5,4.1,-5.6,4.9,0.0,9.7
2019-01-09,수요일,2563.8,4167.0,98.884,1719.06,1352.61,1250.76,944.67,-3.0,3.6,-7.1,9.4,0.0,10.7
2019-01-10,목요일,934.8,6251.0,98.884,1719.78,1351.2,1249.46,943.71,0.3,5.3,-3.7,4.8,0.0,9.0
2019-01-11,금요일,2607.4,3862.0,98.884,1718.32,1350.06,1248.49,942.83,1.5,8.6,-5.8,6.4,0.0,14.4
2019-01-12,토요일,277.4,2271.0,98.884,1717.68,1349.44,1247.73,942.26,2.4,8.5,-0.1,5.6,6.1,8.6
2019-01-13,일요일,0.0,0.0,98.884,1715.53,1349.16,1247.24,941.81,0.3,8.8,-4.1,0.4,0.0,12.9
2019-01-14,월요일,934.8,6231.0,98.884,1714.15,1348.54,1246.92,941.62,0.2,8.6,-6.4,3.5,0.0,15.0
2019-01-15,화요일,1844.6,3573.0,98.884,1713.31,1347.96,1246.19,941.02,0.5,6.6,-3.3,8.0,0.0,9.9
2019-01-16,수요일,73.8,3171.0,98.884,1711.94,1347.39,1245.63,940.69,-4.0,1.7,-8.6,1.6,0.0,10.3
2019-01-17,목요일,1365.8,3152.0,98.884,1711.88,1346.77,1245.01,940.17,-0.4,5.3,-4.6,6.6,0.0,9.9
2019-01-18,금요일,1916.2,3923.0,98.884,1710.62,1346.19,1244.52,939.86,0.2,8.5,-6.5,2.9,0.0,15.0
2019-01-19,토요일,0.0,0.0,98.884,1710.69,1345.82,1244.19,939.4,2.5,9.6,-3.4,8.3,2.2,13.0
2019-01-20,일요일,0.0,0.0,98.884,1709.62,1345.6,1243.97,939.27,0.7,4.4,-4.8,3.0,0.7,9.2
2019-01-21,월요일,328.0,3756.0,98.884,1709.62,1345.57,1244.06,939.13,-0.9,7.7,-6.5,2.6,0.0,14.2
2019-01-22,화요일,287.0,4059.0,98.884,1709.22,1345.59,1243.88,938.82,0.5,9.2,-5.2,0.1,0.0,14.4
2019-01-23,수요일,1344.8,3415.0,98.884,1712.8,1345.48,1243.78,938.67,1.5,9.3,-4.6,1.3,0.0,13.9
2019-01-24,목요일,2079.8,4655.0,98.884,1713.15,1345.35,1243.69,938.4,-0.3,9.0,-6.9,0.0,0.0,15.9
2019-01-25,금요일,1771.2,5858.0,98.884,1712.7,1345.27,1243.58,938.18,-1.6,4.1,-6.2,6.1,0.0,10.3
2019-01-26,토요일,1191.0,4514.0,98.884,1709.51,1344.93,1243.33,937.86,-3.3,3.4,-9.0,0.0,0.0,12.4
2019-01-27,일요일,0.0,0.0,98.884,1708.81,1344.94,1243.22,937.64,-2.2,7.8,-10.1,1.3,0.0,17.9
2019-01-28,월요일,669.0,3061.0,98.884,1707.86,1344.93,1243.41,937.51,0.8,7.4,-4.0,3.6,0.0,11.4
2019-01-29,화요일,330.0,4462.0,98.884,1707.49,1344.76,1243.41,937.34,-0.7,9.5,-8.1,2.0,0.0,17.6
2019-01-30,수요일,1158.0,5630.0,98.884,1706.76,1344.49,1243.27,937.37,2.9,10.9,-4.5,7.1,0.0,15.4
2019-01-31,목요일,2052.0,5596.0,98.884,1705.52,1344.35,1243.04,937.42,-1.3,4.4,-7.3,6.0,10.5,11.7
2019-02-01,금요일,2144.6,4654.0,99.311,1704.92,1344.15,1242.99,937.15,-3.3,2.4,-8.9,5.1,0.0,11.3
2019-02-02,토요일,1599.8,4417.0,99.311,1704.46,1344.21,1243.01,936.99,0.6,7.4,-6.4,4.5,0.0,13.8
2019-02-03,일요일,720.0,6075.0,99.311,1704.9,1344.16,1242.9,936.84,6.0,9.8,3.0,8.5,21.5,6.800000000000001
2019-02-04,월요일,0.0,0.0,99.311,1703.97,1344.12,1242.77,936.68,2.6,7.4,-2.3,3.8,0.0,9.7
2019-02-05,화요일,0.0,0.0,99.311,1704.97,1344.13,1242.71,936.56,2.6,11.9,-5.1,5.6,0.0,17.0
2019-02-06,수요일,0.0,0.0,99.311,1704.17,1343.85,1242.41,936.45,5.1,12.9,-2.4,6.4,0.0,15.3
2019-02-07,목요일,0.0,0.0,99.311,1705.06,1343.8,1242.24,936.39,1.7,5.7,-4.5,8.4,0.0,10.2
2019-02-08,금요일,2190.4,4398.0,99.311,1703.18,1343.48,1242.17,936.5,-1.6,4.5,-5.7,7.3,0.0,10.2
2019-02-09,토요일,2386.2,4460.0,99.311,1702.98,1343.19,1242.03,936.19,-1.7,2.2,-3.4,6.3,0.0,5.6
2019-02-10,일요일,0.0,0.0,99.311,1701.92,1343.13,1241.93,936.3,-1.7,4.0,-6.8,9.4,0.0,10.8
2019-02-11,월요일,934.8,3659.0,99.311,1702.42,1342.93,1241.92,936.17,-1.5,3.4,-5.4,1.6,0.0,8.8
2019-02-12,화요일,4323.8,10474.0,99.311,1702.03,1342.66,1241.75,936.19,-0.4,7.1,-7.5,4.6,0.0,14.6
2019-02-13,수요일,2140.2,4572.0,99.311,1701.98,1342.5,1241.58,936.05,0.6,6.0,-4.8,3.6,0.0,10.8
2019-02-14,목요일,1172.6,4300.0,99.311,1702.06,1342.34,1241.53,936.0,1.4,9.0,-2.3,5.8,0.0,11.3
2019-02-15,금요일,1303.8,5306.0,99.311,1701.61,1342.24,1241.52,935.83,1.9,6.2,-1.8,9.4,0.0,8.0
2019-02-16,토요일,0.0,0.0,99.311,1702.11,1342.55,1241.71,935.72,-0.9,2.2,-3.9,7.9,0.3,6.1
2019-02-17,일요일,0.0,0.0,99.311,1702.59,1342.62,1241.69,935.7,-0.6,6.2,-6.0,3.3,0.0,12.2
2019-02-18,월요일,1022.6,4564.0,99.311,1703.19,1342.75,1242.03,935.84,1.0,6.2,-5.1,10.0,0.4,11.3
2019-02-19,화요일,2765.2,3713.0,99.311,1702.09,1342.87,1242.2,936.0,3.3,5.6,0.9,8.3,20.9,4.699999999999999
2019-02-20,수요일,926.6,4827.0,99.311,1701.81,1342.97,1242.5,936.02,2.1,6.7,-1.8,6.9,0.0,8.5
2019-02-21,목요일,1221.8,4047.0,99.311,1700.98,1343.19,1242.74,936.12,2.5,10.2,-4.0,2.3,0.0,14.2
2019-02-22,금요일,1246.4,4576.0,99.311,1701.72,1343.7,1243.23,936.21,3.3,11.0,-1.8,7.5,0.0,12.8
2019-02-23,토요일,1394.0,4136.0,99.311,1702.79,1344.3,1243.82,936.56,4.9,14.7,-3.2,3.6,0.0,17.9
2019-02-24,일요일,0.0,0.0,99.311,1703.5,1344.64,1244.03,936.64,5.8,14.6,-1.4,2.1,0.0,16.0
2019-02-25,월요일,1221.8,3995.0,99.311,1701.91,1345.21,1244.77,936.85,5.2,13.9,-1.2,3.1,0.0,15.1
2019-02-26,화요일,1672.8,4302.0,99.311,1703.49,1345.97,1245.75,937.17,4.8,13.5,-3.3,4.4,0.0,16.8
2019-02-27,수요일,1476.0,4175.0,99.311,1703.73,1346.57,1246.36,937.26,6.1,12.3,2.7,10.0,1.7,9.6
2019-02-28,목요일,3531.8,4134.0,99.311,1704.2,1347.17,1246.94,937.34,6.8,14.8,1.6,4.9,0.0,13.2
2019-03-01,금요일,1426.8,4269.0,99.121,1704.84,1348.52,1248.5,937.88,5.3,14.3,-2.6,3.1,0.0,16.900000000000002
2019-03-02,토요일,1484.2,4276.0,99.121,1704.55,1349.01,1248.8,937.84,7.4,16.4,-2.6,6.8,0.0,19.0
2019-03-03,일요일,0.0,0.0,99.121,1704.94,1349.18,1248.9,937.76,10.3,14.8,6.2,8.4,0.0,8.600000000000001
2019-03-04,월요일,1820.4,4154.0,99.121,1704.35,1349.54,1249.48,938.09,8.9,15.3,2.2,4.0,0.0,13.1
2019-03-05,화요일,2804.4,4884.0,99.121,1704.9,1350.21,1250.28,938.15,7.2,14.3,-1.3,7.0,0.0,15.6
2019-03-06,수요일,2755.2,4465.0,99.121,1704.24,1350.83,1251.02,938.46,8.9,15.8,3.8,6.0,0.0,12.0
2019-03-07,목요일,2796.2,4740.0,99.121,1704.27,1351.77,1252.01,938.68,6.1,11.9,0.4,3.3,0.0,11.5
2019-03-08,금요일,1476.0,4871.0,99.121,1705.33,1353.58,1253.97,939.29,5.6,15.9,-3.5,0.5,0.0,19.4
2019-03-09,토요일,2402.6,4825.0,99.121,1705.69,1354.89,1255.17,939.58,7.8,17.7,-2.8,6.0,0.0,20.5
2019-03-10,일요일,0.0,0.0,99.121,1705.07,1355.69,1255.79,939.62,7.2,10.4,2.7,7.8,6.5,7.7
2019-03-11,월요일,934.8,4337.0,99.121,1705.19,1356.86,1257.38,940.18,4.4,9.4,0.0,6.6,2.5,9.4
2019-03-12,화요일,4720.4,8079.0,99.121,1706.06,1358.93,1259.29,940.58,5.2,11.8,0.3,3.3,0.3,11.5
2019-03-13,수요일,1820.4,4992.0,99.121,1708.49,1361.38,1261.62,941.26,2.4,8.7,-3.7,1.1,0.0,12.4
2019-03-14,목요일,1672.8,4494.0,99.121,1710.86,1363.69,1263.88,941.93,4.6,12.7,-4.2,3.5,0.0,16.9
2019-03-15,금요일,205.0,4195.0,99.121,1714.39,1366.83,1267.06,942.91,4.6,11.8,0.7,8.6,4.0,11.1
2019-03-16,토요일,3079.0,4764.0,99.121,1714.82,1369.55,1269.58,943.95,5.8,12.6,1.1,2.4,0.2,11.5
2019-03-17,일요일,0.0,0.0,99.121,1715.74,1370.93,1270.67,944.22,6.2,13.4,0.6,2.3,0.0,12.8
2019-03-18,월요일,790.0,4884.0,99.121,1714.93,1372.96,1272.95,944.92,6.5,14.9,-1.8,8.0,0.0,16.7
2019-03-19,화요일,3271.8,4435.0,99.121,1716.95,1375.77,1275.44,945.45,9.6,19.2,-0.1,1.6,0.0,19.3
2019-03-20,수요일,3390.6,4351.0,99.121,1718.82,1378.03,1277.6,946.16,11.7,17.2,5.0,9.3,10.6,12.2
2019-03-21,목요일,2069.0,4282.0,99.121,1718.89,1379.83,1279.21,946.91,8.7,15.7,3.3,9.9,0.9,12.4
2019-03-22,금요일,4312.0,3845.0,99.121,1719.67,1381.85,1281.22,947.54,4.3,10.6,0.4,5.5,0.0,10.2
2019-03-23,토요일,574.0,4017.0,99.121,1721.34,1383.83,1283.09,948.34,2.9,10.5,-2.0,4.0,1.5,12.5
2019-03-24,일요일,0.0,0.0,99.121,1721.43,1384.72,1283.7,948.76,3.0,12.1,-3.9,0.0,0.0,16.0
2019-03-25,월요일,606.8,3917.0,99.121,1723.38,1386.32,1285.44,949.09,5.3,13.8,-2.5,4.3,0.0,16.3
2019-03-26,화요일,5682.6,4537.0,99.121,1725.1,1388.31,1287.33,949.58,8.6,19.4,0.0,2.6,0.0,19.4
2019-03-27,수요일,549.4,4241.0,99.121,1726.05,1389.97,1288.77,950.18,11.8,21.2,1.4,5.6,0.0,19.8
2019-03-28,목요일,6294.8,3944.0,99.121,1726.56,1391.43,1290.02,950.39,12.8,20.0,7.1,5.6,0.0,12.9
2019-03-29,금요일,2793.6,4034.0,99.121,1726.88,1392.77,1291.24,950.64,11.1,19.5,2.5,5.4,0.0,17.0
2019-03-30,토요일,2255.0,4074.0,99.121,1728.41,1393.96,1292.32,950.98,7.1,13.2,2.3,8.1,1.2,10.9
2019-03-31,일요일,0.0,0.0,99.121,1727.68,1394.19,1292.39,951.08,4.4,8.4,-1.0,5.3,0.1,9.4
2019-04-01,월요일,1672.8,3504.0,99.481,1727.9,1396.21,1294.48,951.59,5.0,11.4,-3.7,3.0,0.7,15.1
2019-04-02,화요일,6859.2,4096.0,99.481,1730.42,1398.26,1296.03,952.08,5.9,14.0,-1.5,0.6,0.0,15.5
2019-04-03,수요일,8068.8,3108.0,99.481,1731.66,1399.91,1297.42,952.59,5.2,14.7,-2.7,0.1,0.0,17.4
2019-04-04,목요일,3830.2,4112.0,99.481,1732.91,1401.33,1298.55,952.79,8.5,19.2,-2.9,2.3,0.0,22.1
2019-04-05,금요일,3895.0,3871.0,99.481,1735.31,1402.73,1299.7,952.93,8.7,19.9,0.2,3.1,0.0,19.7
2019-04-06,토요일,5104.6,4203.0,99.481,1736.53,1404.24,1300.91,953.33,12.3,22.7,-0.3,0.1,0.0,23.0
2019-04-07,일요일,0.0,0.0,99.481,1737.69,1405.01,1301.4,953.5,12.7,17.9,8.5,9.0,0.0,9.4
2019-04-08,월요일,959.4,3404.0,99.481,1739.13,1406.37,1302.72,953.82,13.4,20.3,6.8,5.0,0.0,13.5
2019-04-09,화요일,3189.8,3091.0,99.481,1741.54,1408.14,1304.14,954.07,10.8,17.9,6.7,7.9,30.7,11.2
2019-04-10,수요일,3304.6,3936.0,99.481,1743.49,1409.99,1305.73,954.91,7.8,10.2,6.3,8.5,1.4,3.9
2019-04-11,목요일,5236.6,3945.0,99.481,1742.96,1411.96,1307.52,955.48,8.6,15.3,2.1,8.1,0.0,13.2
2019-04-12,금요일,2673.2,3220.0,99.481,1746.26,1414.21,1309.38,955.76,9.9,17.4,2.8,3.3,0.0,14.599999999999998
2019-04-13,토요일,7521.6,3710.0,99.481,1746.6,1416.7,1311.29,956.45,10.3,18.9,1.9,6.8,0.0,17.0
2019-04-14,일요일,0.0,0.0,99.481,1747.1,1417.96,1312.08,957.08,9.0,13.3,3.9,6.1,2.0,9.4
2019-04-15,월요일,254.2,4642.0,99.481,1748.05,1420.05,1313.98,957.48,9.8,21.1,0.1,0.0,0.0,21.0
2019-04-16,화요일,7617.8,3428.0,99.481,1750.22,1423.2,1316.23,957.95,13.3,23.9,1.3,5.8,0.0,22.6
